date,country,cases,deaths
2020-03-15,Thailand,284,0
2020-03-22,Thailand,770,4
2020-03-29,Thailand,842,14
2020-04-05,Thailand,540,16
2020-04-12,Thailand,182,12
2020-04-19,Thailand,154,3
2020-04-26,Thailand,106,4
2020-05-03,Thailand,40,1
2020-05-10,Thailand,25,1
2020-05-17,Thailand,15,0
2020-05-24,Thailand,36,1
2020-05-31,Thailand,28,1
2020-06-07,Thailand,25,0
2020-06-14,Thailand,17,0
2020-06-21,Thailand,12,0
2020-03-22,Timor_Leste,1,0
2020-03-29,Timor_Leste,0,0
2020-04-05,Timor_Leste,1,0
2020-04-12,Timor_Leste,16,0
2020-04-19,Timor_Leste,6,0
2020-04-26,Timor_Leste,0,0
2020-05-03,Timor_Leste,0,0
2020-05-10,Timor_Leste,0,0
2020-05-17,Timor_Leste,0,0
2020-05-24,Timor_Leste,0,0
2020-05-31,Timor_Leste,0,0
2020-06-07,Timor_Leste,0,0
2020-06-14,Timor_Leste,0,0
2020-06-21,Timor_Leste,0,0
2020-03-01,Togo,1,0
2020-03-15,Togo,8,0
2020-03-22,Togo,16,1
2020-03-29,Togo,15,2
2020-04-05,Togo,36,0
2020-04-12,Togo,7,2
2020-04-19,Togo,7,1
2020-04-26,Togo,33,3
2020-05-03,Togo,22,1
2020-05-10,Togo,118,1
2020-05-17,Togo,100,1
2020-05-24,Togo,65,1
2020-05-31,Togo,57,0
2020-06-07,Togo,40,0
2020-06-14,Togo,30,0
2020-06-21,Togo,33,1
2020-03-08,Trinidad_and_Tobago,2,0
2020-03-15,Trinidad_and_Tobago,7,0
2020-03-22,Trinidad_and_Tobago,57,2
2020-03-29,Trinidad_and_Tobago,34,4
2020-04-05,Trinidad_and_Tobago,9,2
2020-04-12,Trinidad_and_Tobago,5,0
2020-04-19,Trinidad_and_Tobago,1,0
2020-04-26,Trinidad_and_Tobago,1,0
2020-05-03,Trinidad_and_Tobago,0,0
2020-05-10,Trinidad_and_Tobago,0,0
2020-05-17,Trinidad_and_Tobago,0,0
2020-05-24,Trinidad_and_Tobago,0,0
2020-05-31,Trinidad_and_Tobago,1,0
2020-06-07,Trinidad_and_Tobago,0,0
2020-06-14,Trinidad_and_Tobago,6,0
2020-06-21,Trinidad_and_Tobago,0,0
2020-03-01,Tunisia,1,0
2020-03-08,Tunisia,15,0
2020-03-15,Tunisia,38,1
2020-03-22,Tunisia,173,5
2020-03-29,Tunisia,228,7
2020-04-05,Tunisia,216,12
2020-04-12,Tunisia,193,12
2020-04-19,Tunisia,58,1
2020-04-26,Tunisia,76,3
2020-05-03,Tunisia,32,4
2020-05-10,Tunisia,5,0
2020-05-17,Tunisia,13,2
2020-05-24,Tunisia,23,1
2020-05-31,Tunisia,16,1
2020-06-07,Tunisia,6,0
2020-06-14,Tunisia,53,1
2020-06-21,Tunisia,16,0
2020-03-08,Turkey,2,0
2020-03-15,Turkey,668,9
2020-03-22,Turkey,5028,83
2020-03-29,Turkey,15223,333
2020-04-05,Turkey,26108,581
2020-04-12,Turkey,31517,763
2020-04-19,Turkey,26366,831
2020-04-26,Turkey,17480,658
2020-05-03,Turkey,13177,431
2020-05-10,Turkey,10888,366
2020-05-17,Turkey,8043,221
2020-05-24,Turkey,7620,213
2020-05-31,Turkey,6220,159
2020-06-07,Turkey,6878,130
2020-06-14,Turkey,10027,127
2020-06-21,Turkey,7870,141
2020-03-22,Turks_and_Caicos_islands,2,0
2020-03-29,Turks_and_Caicos_islands,3,0
2020-04-05,Turks_and_Caicos_islands,4,1
2020-04-12,Turks_and_Caicos_islands,2,0
2020-04-19,Turks_and_Caicos_islands,0,0
2020-04-26,Turks_and_Caicos_islands,1,0
2020-05-03,Turks_and_Caicos_islands,0,0
2020-05-10,Turks_and_Caicos_islands,0,0
2020-05-17,Turks_and_Caicos_islands,0,0
2020-05-24,Turks_and_Caicos_islands,0,0
2020-05-31,Turks_and_Caicos_islands,0,0
2020-06-07,Turks_and_Caicos_islands,0,0
2020-06-14,Turks_and_Caicos_islands,0,0
2020-06-21,Turks_and_Caicos_islands,3,0
2020-03-22,Uganda,14,0
2020-03-29,Uganda,34,0
2020-04-05,Uganda,5,0
2020-04-12,Uganda,2,0
2020-04-19,Uganda,20,0
2020-04-26,Uganda,10,0
2020-05-03,Uganda,16,0
2020-05-10,Uganda,102,0
2020-05-17,Uganda,-28,0
2020-05-24,Uganda,154,0
2020-05-31,Uganda,228,0
2020-06-07,Uganda,128,0
2020-06-14,Uganda,70,0
2020-06-21,Uganda,66,0
2020-03-01,Ukraine,1,0
2020-03-08,Ukraine,2,0
2020-03-15,Ukraine,23,3
2020-03-22,Ukraine,192,2
2020-03-29,Ukraine,769,18
2020-04-05,Ukraine,1216,46
2020-04-12,Ukraine,2903,64
2020-04-19,Ukraine,3019,68
2020-04-26,Ukraine,2736,78
2020-05-03,Ukraine,3334,82
2020-05-10,Ukraine,3135,122
2020-05-17,Ukraine,2818,105
2020-05-24,Ukraine,3056,108
2020-05-31,Ukraine,3310,81
2020-06-07,Ukraine,3239,93
2020-06-14,Ukraine,5231,115
2020-06-21,Ukraine,5024,82
2019-12-29,United_Arab_Emirates,0,0
2020-01-05,United_Arab_Emirates,0,0
2020-01-12,United_Arab_Emirates,0,0
2020-01-19,United_Arab_Emirates,0,0
2020-01-26,United_Arab_Emirates,4,0
2020-02-02,United_Arab_Emirates,3,0
2020-02-09,United_Arab_Emirates,1,0
2020-02-16,United_Arab_Emirates,3,0
2020-02-23,United_Arab_Emirates,8,0
2020-03-01,United_Arab_Emirates,10,0
2020-03-08,United_Arab_Emirates,56,0
2020-03-15,United_Arab_Emirates,55,0
2020-03-22,United_Arab_Emirates,265,2
2020-03-29,United_Arab_Emirates,619,6
2020-04-05,United_Arab_Emirates,2336,8
2020-04-12,United_Arab_Emirates,2465,19
2020-04-19,United_Arab_Emirates,3456,29
2020-04-26,United_Arab_Emirates,3757,47
2020-05-03,United_Arab_Emirates,3755,63
2020-05-10,United_Arab_Emirates,5038,36
2020-05-17,United_Arab_Emirates,6061,31
2020-05-24,United_Arab_Emirates,5278,19
2020-05-31,United_Arab_Emirates,4472,14
2020-06-07,United_Arab_Emirates,3857,13
2020-06-14,United_Arab_Emirates,2646,13
2020-06-21,United_Arab_Emirates,2418,8
2019-12-29,United_Kingdom,0,0
2020-01-05,United_Kingdom,0,0
2020-01-12,United_Kingdom,0,0
2020-01-19,United_Kingdom,0,0
2020-01-26,United_Kingdom,2,0
2020-02-02,United_Kingdom,1,0
2020-02-09,United_Kingdom,6,0
2020-02-16,United_Kingdom,0,0
2020-02-23,United_Kingdom,9,0
2020-03-01,United_Kingdom,145,1
2020-03-08,United_Kingdom,544,9
2020-03-15,United_Kingdom,3276,184
2020-03-22,United_Kingdom,10560,967
2020-03-29,United_Kingdom,23625,3300
2020-04-05,United_Kingdom,32104,6299
2020-04-12,United_Kingdom,38420,6119
2020-04-19,United_Kingdom,34772,5913
2020-04-26,United_Kingdom,33990,4718
2020-05-03,United_Kingdom,33910,3731
2020-05-10,United_Kingdom,25347,2757
2020-05-17,United_Kingdom,17484,2395
2020-05-24,United_Kingdom,17027,1768
2020-05-31,United_Kingdom,12089,2100
2020-06-07,United_Kingdom,9639,1220
2020-06-14,United_Kingdom,8865,980
2020-06-21,United_Kingdom,6165,769
2020-03-15,United_Republic_of_Tanzania,3,0
2020-03-22,United_Republic_of_Tanzania,10,0
2020-03-29,United_Republic_of_Tanzania,8,1
2020-04-05,United_Republic_of_Tanzania,11,2
2020-04-12,United_Republic_of_Tanzania,115,2
2020-04-19,United_Republic_of_Tanzania,153,5
2020-04-26,United_Republic_of_Tanzania,180,6
2020-05-03,United_Republic_of_Tanzania,29,5
2020-05-10,United_Republic_of_Tanzania,0,0
2020-05-17,United_Republic_of_Tanzania,0,0
2020-05-24,United_Republic_of_Tanzania,0,0
2020-05-31,United_Republic_of_Tanzania,0,0
2020-06-07,United_Republic_of_Tanzania,0,0
2020-06-14,United_Republic_of_Tanzania,0,0
2020-06-21,United_Republic_of_Tanzania,0,0
2020-03-22,United_States_Virgin_Islands,19,0
2020-03-29,United_States_Virgin_Islands,21,0
2020-04-05,United_States_Virgin_Islands,10,1
2020-04-12,United_States_Virgin_Islands,1,1
2020-04-19,United_States_Virgin_Islands,3,1
2020-04-26,United_States_Virgin_Islands,12,1
2020-05-03,United_States_Virgin_Islands,2,0
2020-05-10,United_States_Virgin_Islands,1,2
2020-05-17,United_States_Virgin_Islands,0,0
2020-05-24,United_States_Virgin_Islands,0,0
2020-05-31,United_States_Virgin_Islands,2,0
2020-06-07,United_States_Virgin_Islands,1,0
2020-06-14,United_States_Virgin_Islands,2,0
2020-06-21,United_States_Virgin_Islands,7,0
2019-12-29,United_States_of_America,0,0
2020-01-05,United_States_of_America,0,0
2020-01-12,United_States_of_America,0,0
2020-01-19,United_States_of_America,2,0
2020-01-26,United_States_of_America,5,0
2020-02-02,United_States_of_America,5,0
2020-02-09,United_States_of_America,3,0
2020-02-16,United_States_of_America,20,0
2020-02-23,United_States_of_America,31,0
2020-03-01,United_States_of_America,272,14
2020-03-08,United_States_of_America,1836,33
2020-03-15,United_States_of_America,17450,213
2020-03-22,United_States_of_America,85062,1447
2020-03-29,United_States_of_America,173279,5450
2020-04-05,United_States_of_America,223595,11620
2020-04-12,United_States_of_America,200604,18277
2020-04-19,United_States_of_America,188360,13963
2020-04-26,United_States_of_America,213257,14051
2020-05-03,United_States_of_America,180148,12112
2020-05-10,United_States_of_America,159468,10388
2020-05-17,United_States_of_America,158037,8439
2020-05-24,United_States_of_America,145653,6829
2020-05-31,United_States_of_America,150751,6307
2020-06-07,United_States_of_America,151148,5526
2020-06-14,United_States_of_America,171975,4443
2020-06-21,United_States_of_America,201349,5304
2020-03-15,Uruguay,110,0
2020-03-22,Uruguay,128,0
2020-03-29,Uruguay,133,4
2020-04-05,Uruguay,75,3
2020-04-12,Uruguay,62,2
2020-04-19,Uruguay,55,3
2020-04-26,Uruguay,85,5
2020-05-03,Uruguay,46,1
2020-05-10,Uruguay,38,1
2020-05-17,Uruguay,21,1
2020-05-24,Uruguay,63,2
2020-05-31,Uruguay,18,1
2020-06-07,Uruguay,13,0
2020-06-14,Uruguay,6,1
2020-06-21,Uruguay,54,2
2020-03-15,Uzbekistan,33,0
2020-03-22,Uzbekistan,71,0
2020-03-29,Uzbekistan,123,2
2020-04-05,Uzbekistan,397,1
2020-04-12,Uzbekistan,826,1
2020-04-19,Uzbekistan,386,4
2020-04-26,Uzbekistan,258,1
2020-05-03,Uzbekistan,242,1
2020-05-10,Uzbekistan,355,1
2020-05-17,Uzbekistan,387,2
2020-05-24,Uzbekistan,435,1
2020-05-31,Uzbekistan,509,2
2020-06-07,Uzbekistan,879,3
2020-06-14,Uzbekistan,1124,0
2020-06-21,Uzbekistan,1203,1
2020-03-15,Venezuela,36,0
2020-03-22,Venezuela,83,1
2020-03-29,Venezuela,25,2
2020-04-05,Venezuela,31,6
2020-04-12,Venezuela,52,0
2020-04-19,Venezuela,91,1
2020-04-26,Venezuela,17,0
2020-05-03,Venezuela,53,0
2020-05-10,Venezuela,71,0
2020-05-17,Venezuela,485,0
2020-05-24,Venezuela,425,4
2020-05-31,Venezuela,776,6
2020-06-07,Venezuela,734,3
2020-06-14,Venezuela,712,7
2020-06-21,Venezuela,972,9
2019-12-29,Vietnam,0,0
2020-01-05,Vietnam,0,0
2020-01-12,Vietnam,0,0
2020-01-19,Vietnam,2,0
2020-01-26,Vietnam,3,0
2020-02-02,Vietnam,8,0
2020-02-09,Vietnam,3,0
2020-02-16,Vietnam,0,0
2020-02-23,Vietnam,0,0
2020-03-01,Vietnam,1,0
2020-03-08,Vietnam,36,0
2020-03-15,Vietnam,35,0
2020-03-22,Vietnam,83,0
2020-03-29,Vietnam,69,0
2020-04-05,Vietnam,18,0
2020-04-12,Vietnam,10,0
2020-04-19,Vietnam,2,0
2020-04-26,Vietnam,0,0
2020-05-03,Vietnam,18,0
2020-05-10,Vietnam,25,0
2020-05-17,Vietnam,11,0
2020-05-24,Vietnam,3,0
2020-05-31,Vietnam,2,0
2020-06-07,Vietnam,4,0
2020-06-14,Vietnam,16,0
2020-06-21,Vietnam,3,0
2020-04-26,Western_Sahara,6,0
2020-05-03,Western_Sahara,0,0
2020-05-10,Western_Sahara,0,0
2020-05-17,Western_Sahara,0,0
2020-05-24,Western_Sahara,17,1
2020-05-31,Western_Sahara,0,0
2020-06-07,Western_Sahara,0,0
2020-06-14,Western_Sahara,2,0
2020-06-21,Western_Sahara,0,0
2020-04-05,Yemen,1,0
2020-04-12,Yemen,0,0
2020-04-19,Yemen,0,0
2020-04-26,Yemen,6,2
2020-05-03,Yemen,27,5
2020-05-10,Yemen,72,8
2020-05-17,Yemen,99,18
2020-05-24,Yemen,82,33
2020-05-31,Yemen,182,45
2020-06-07,Yemen,163,28
2020-06-14,Yemen,287,112
2020-06-21,Yemen,157,37
2020-03-15,Zambia,2,0
2020-03-22,Zambia,14,0
2020-03-29,Zambia,23,1
2020-04-05,Zambia,1,1
2020-04-12,Zambia,12,0
2020-04-19,Zambia,32,1
2020-04-26,Zambia,25,0
2020-05-03,Zambia,58,1
2020-05-10,Zambia,501,3
2020-05-17,Zambia,252,0
2020-05-24,Zambia,137,0
2020-05-31,Zambia,54,0
2020-06-07,Zambia,210,3
2020-06-14,Zambia,109,1
2020-06-21,Zambia,67,7
2020-03-15,Zimbabwe,1,0
2020-03-22,Zimbabwe,4,1
2020-03-29,Zimbabwe,4,0
2020-04-05,Zimbabwe,2,2
2020-04-12,Zimbabwe,13,0
2020-04-19,Zimbabwe,5,1
2020-04-26,Zimbabwe,5,0
2020-05-03,Zimbabwe,1,0
2020-05-10,Zimbabwe,7,0
2020-05-17,Zimbabwe,14,0
2020-05-24,Zimbabwe,104,0
2020-05-31,Zimbabwe,105,0
2020-06-07,Zimbabwe,78,0
2020-06-14,Zimbabwe,136,0
2020-06-21,Zimbabwe,72,2
